"d_date_id";"full_date";"date_name";"date_name_us";"date_name_eu";"day_of_week";"day_name_of_week";"day_of_month";"day_of_year";"weekday_weekend";"week_of_year";"month_name";"month_of_year";"is_last_day_of_month";"calendar_quarter";"calendar_year";"calendar_year_month";"calendar_year_qtr";"fiscal_month_of_year";"fiscal_quarter";"fiscal_year";"fiscal_year_month";"fiscal_year_qtr"
20250313;"2025-03-13";"2025/03/13";"03/13/2025";"13/03/2025";5;"Thursday";13;72;"Weekday";11;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250314;"2025-03-14";"2025/03/14";"03/14/2025";"14/03/2025";6;"Friday";14;73;"Weekday";11;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250315;"2025-03-15";"2025/03/15";"03/15/2025";"15/03/2025";7;"Saturday";15;74;"Weekend";11;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250316;"2025-03-16";"2025/03/16";"03/16/2025";"16/03/2025";1;"Sunday";16;75;"Weekend";11;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250317;"2025-03-17";"2025/03/17";"03/17/2025";"17/03/2025";2;"Monday";17;76;"Weekday";12;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250318;"2025-03-18";"2025/03/18";"03/18/2025";"18/03/2025";3;"Tuesday";18;77;"Weekday";12;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250319;"2025-03-19";"2025/03/19";"03/19/2025";"19/03/2025";4;"Wednesday";19;78;"Weekday";12;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250320;"2025-03-20";"2025/03/20";"03/20/2025";"20/03/2025";5;"Thursday";20;79;"Weekday";12;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250321;"2025-03-21";"2025/03/21";"03/21/2025";"21/03/2025";6;"Friday";21;80;"Weekday";12;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250322;"2025-03-22";"2025/03/22";"03/22/2025";"22/03/2025";7;"Saturday";22;81;"Weekend";12;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250323;"2025-03-23";"2025/03/23";"03/23/2025";"23/03/2025";1;"Sunday";23;82;"Weekend";12;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250324;"2025-03-24";"2025/03/24";"03/24/2025";"24/03/2025";2;"Monday";24;83;"Weekday";13;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250325;"2025-03-25";"2025/03/25";"03/25/2025";"25/03/2025";3;"Tuesday";25;84;"Weekday";13;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250326;"2025-03-26";"2025/03/26";"03/26/2025";"26/03/2025";4;"Wednesday";26;85;"Weekday";13;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250327;"2025-03-27";"2025/03/27";"03/27/2025";"27/03/2025";5;"Thursday";27;86;"Weekday";13;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250328;"2025-03-28";"2025/03/28";"03/28/2025";"28/03/2025";6;"Friday";28;87;"Weekday";13;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250329;"2025-03-29";"2025/03/29";"03/29/2025";"29/03/2025";7;"Saturday";29;88;"Weekend";13;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250330;"2025-03-30";"2025/03/30";"03/30/2025";"30/03/2025";1;"Sunday";30;89;"Weekend";13;"March";3;"N";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250331;"2025-03-31";"2025/03/31";"03/31/2025";"31/03/2025";2;"Monday";31;90;"Weekday";14;"March";3;"Y";1;2025;"2025-03";"2025Q1";9;3;2025;"2025-09";"2025Q3"
20250401;"2025-04-01";"2025/04/01";"04/01/2025";"01/04/2025";3;"Tuesday";1;91;"Weekday";14;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250402;"2025-04-02";"2025/04/02";"04/02/2025";"02/04/2025";4;"Wednesday";2;92;"Weekday";14;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250403;"2025-04-03";"2025/04/03";"04/03/2025";"03/04/2025";5;"Thursday";3;93;"Weekday";14;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250404;"2025-04-04";"2025/04/04";"04/04/2025";"04/04/2025";6;"Friday";4;94;"Weekday";14;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250405;"2025-04-05";"2025/04/05";"04/05/2025";"05/04/2025";7;"Saturday";5;95;"Weekend";14;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250406;"2025-04-06";"2025/04/06";"04/06/2025";"06/04/2025";1;"Sunday";6;96;"Weekend";14;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250407;"2025-04-07";"2025/04/07";"04/07/2025";"07/04/2025";2;"Monday";7;97;"Weekday";15;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250408;"2025-04-08";"2025/04/08";"04/08/2025";"08/04/2025";3;"Tuesday";8;98;"Weekday";15;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250409;"2025-04-09";"2025/04/09";"04/09/2025";"09/04/2025";4;"Wednesday";9;99;"Weekday";15;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250410;"2025-04-10";"2025/04/10";"04/10/2025";"10/04/2025";5;"Thursday";10;100;"Weekday";15;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250411;"2025-04-11";"2025/04/11";"04/11/2025";"11/04/2025";6;"Friday";11;101;"Weekday";15;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250412;"2025-04-12";"2025/04/12";"04/12/2025";"12/04/2025";7;"Saturday";12;102;"Weekend";15;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250413;"2025-04-13";"2025/04/13";"04/13/2025";"13/04/2025";1;"Sunday";13;103;"Weekend";15;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250414;"2025-04-14";"2025/04/14";"04/14/2025";"14/04/2025";2;"Monday";14;104;"Weekday";16;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250415;"2025-04-15";"2025/04/15";"04/15/2025";"15/04/2025";3;"Tuesday";15;105;"Weekday";16;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250416;"2025-04-16";"2025/04/16";"04/16/2025";"16/04/2025";4;"Wednesday";16;106;"Weekday";16;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250417;"2025-04-17";"2025/04/17";"04/17/2025";"17/04/2025";5;"Thursday";17;107;"Weekday";16;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250418;"2025-04-18";"2025/04/18";"04/18/2025";"18/04/2025";6;"Friday";18;108;"Weekday";16;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250419;"2025-04-19";"2025/04/19";"04/19/2025";"19/04/2025";7;"Saturday";19;109;"Weekend";16;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250420;"2025-04-20";"2025/04/20";"04/20/2025";"20/04/2025";1;"Sunday";20;110;"Weekend";16;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250421;"2025-04-21";"2025/04/21";"04/21/2025";"21/04/2025";2;"Monday";21;111;"Weekday";17;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250422;"2025-04-22";"2025/04/22";"04/22/2025";"22/04/2025";3;"Tuesday";22;112;"Weekday";17;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250423;"2025-04-23";"2025/04/23";"04/23/2025";"23/04/2025";4;"Wednesday";23;113;"Weekday";17;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250424;"2025-04-24";"2025/04/24";"04/24/2025";"24/04/2025";5;"Thursday";24;114;"Weekday";17;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250425;"2025-04-25";"2025/04/25";"04/25/2025";"25/04/2025";6;"Friday";25;115;"Weekday";17;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250426;"2025-04-26";"2025/04/26";"04/26/2025";"26/04/2025";7;"Saturday";26;116;"Weekend";17;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250427;"2025-04-27";"2025/04/27";"04/27/2025";"27/04/2025";1;"Sunday";27;117;"Weekend";17;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250428;"2025-04-28";"2025/04/28";"04/28/2025";"28/04/2025";2;"Monday";28;118;"Weekday";18;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250429;"2025-04-29";"2025/04/29";"04/29/2025";"29/04/2025";3;"Tuesday";29;119;"Weekday";18;"April";4;"N";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250430;"2025-04-30";"2025/04/30";"04/30/2025";"30/04/2025";4;"Wednesday";30;120;"Weekday";18;"April";4;"Y";2;2025;"2025-04";"2025Q2";10;4;2025;"2025-10";"2025Q4"
20250501;"2025-05-01";"2025/05/01";"05/01/2025";"01/05/2025";5;"Thursday";1;121;"Weekday";18;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250502;"2025-05-02";"2025/05/02";"05/02/2025";"02/05/2025";6;"Friday";2;122;"Weekday";18;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250503;"2025-05-03";"2025/05/03";"05/03/2025";"03/05/2025";7;"Saturday";3;123;"Weekend";18;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250504;"2025-05-04";"2025/05/04";"05/04/2025";"04/05/2025";1;"Sunday";4;124;"Weekend";18;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250505;"2025-05-05";"2025/05/05";"05/05/2025";"05/05/2025";2;"Monday";5;125;"Weekday";19;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250506;"2025-05-06";"2025/05/06";"05/06/2025";"06/05/2025";3;"Tuesday";6;126;"Weekday";19;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250507;"2025-05-07";"2025/05/07";"05/07/2025";"07/05/2025";4;"Wednesday";7;127;"Weekday";19;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250508;"2025-05-08";"2025/05/08";"05/08/2025";"08/05/2025";5;"Thursday";8;128;"Weekday";19;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250509;"2025-05-09";"2025/05/09";"05/09/2025";"09/05/2025";6;"Friday";9;129;"Weekday";19;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250510;"2025-05-10";"2025/05/10";"05/10/2025";"10/05/2025";7;"Saturday";10;130;"Weekend";19;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250511;"2025-05-11";"2025/05/11";"05/11/2025";"11/05/2025";1;"Sunday";11;131;"Weekend";19;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250512;"2025-05-12";"2025/05/12";"05/12/2025";"12/05/2025";2;"Monday";12;132;"Weekday";20;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250513;"2025-05-13";"2025/05/13";"05/13/2025";"13/05/2025";3;"Tuesday";13;133;"Weekday";20;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250514;"2025-05-14";"2025/05/14";"05/14/2025";"14/05/2025";4;"Wednesday";14;134;"Weekday";20;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250515;"2025-05-15";"2025/05/15";"05/15/2025";"15/05/2025";5;"Thursday";15;135;"Weekday";20;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250516;"2025-05-16";"2025/05/16";"05/16/2025";"16/05/2025";6;"Friday";16;136;"Weekday";20;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250517;"2025-05-17";"2025/05/17";"05/17/2025";"17/05/2025";7;"Saturday";17;137;"Weekend";20;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250518;"2025-05-18";"2025/05/18";"05/18/2025";"18/05/2025";1;"Sunday";18;138;"Weekend";20;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250519;"2025-05-19";"2025/05/19";"05/19/2025";"19/05/2025";2;"Monday";19;139;"Weekday";21;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250520;"2025-05-20";"2025/05/20";"05/20/2025";"20/05/2025";3;"Tuesday";20;140;"Weekday";21;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250521;"2025-05-21";"2025/05/21";"05/21/2025";"21/05/2025";4;"Wednesday";21;141;"Weekday";21;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250522;"2025-05-22";"2025/05/22";"05/22/2025";"22/05/2025";5;"Thursday";22;142;"Weekday";21;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250523;"2025-05-23";"2025/05/23";"05/23/2025";"23/05/2025";6;"Friday";23;143;"Weekday";21;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250524;"2025-05-24";"2025/05/24";"05/24/2025";"24/05/2025";7;"Saturday";24;144;"Weekend";21;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250525;"2025-05-25";"2025/05/25";"05/25/2025";"25/05/2025";1;"Sunday";25;145;"Weekend";21;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250526;"2025-05-26";"2025/05/26";"05/26/2025";"26/05/2025";2;"Monday";26;146;"Weekday";22;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250527;"2025-05-27";"2025/05/27";"05/27/2025";"27/05/2025";3;"Tuesday";27;147;"Weekday";22;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250528;"2025-05-28";"2025/05/28";"05/28/2025";"28/05/2025";4;"Wednesday";28;148;"Weekday";22;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250529;"2025-05-29";"2025/05/29";"05/29/2025";"29/05/2025";5;"Thursday";29;149;"Weekday";22;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250530;"2025-05-30";"2025/05/30";"05/30/2025";"30/05/2025";6;"Friday";30;150;"Weekday";22;"May";5;"N";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250531;"2025-05-31";"2025/05/31";"05/31/2025";"31/05/2025";7;"Saturday";31;151;"Weekend";22;"May";5;"Y";2;2025;"2025-05";"2025Q2";11;4;2025;"2025-11";"2025Q4"
20250601;"2025-06-01";"2025/06/01";"06/01/2025";"01/06/2025";1;"Sunday";1;152;"Weekend";22;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250602;"2025-06-02";"2025/06/02";"06/02/2025";"02/06/2025";2;"Monday";2;153;"Weekday";23;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250603;"2025-06-03";"2025/06/03";"06/03/2025";"03/06/2025";3;"Tuesday";3;154;"Weekday";23;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250604;"2025-06-04";"2025/06/04";"06/04/2025";"04/06/2025";4;"Wednesday";4;155;"Weekday";23;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250605;"2025-06-05";"2025/06/05";"06/05/2025";"05/06/2025";5;"Thursday";5;156;"Weekday";23;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250606;"2025-06-06";"2025/06/06";"06/06/2025";"06/06/2025";6;"Friday";6;157;"Weekday";23;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250607;"2025-06-07";"2025/06/07";"06/07/2025";"07/06/2025";7;"Saturday";7;158;"Weekend";23;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250608;"2025-06-08";"2025/06/08";"06/08/2025";"08/06/2025";1;"Sunday";8;159;"Weekend";23;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250609;"2025-06-09";"2025/06/09";"06/09/2025";"09/06/2025";2;"Monday";9;160;"Weekday";24;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250610;"2025-06-10";"2025/06/10";"06/10/2025";"10/06/2025";3;"Tuesday";10;161;"Weekday";24;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250611;"2025-06-11";"2025/06/11";"06/11/2025";"11/06/2025";4;"Wednesday";11;162;"Weekday";24;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250612;"2025-06-12";"2025/06/12";"06/12/2025";"12/06/2025";5;"Thursday";12;163;"Weekday";24;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250613;"2025-06-13";"2025/06/13";"06/13/2025";"13/06/2025";6;"Friday";13;164;"Weekday";24;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250614;"2025-06-14";"2025/06/14";"06/14/2025";"14/06/2025";7;"Saturday";14;165;"Weekend";24;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250615;"2025-06-15";"2025/06/15";"06/15/2025";"15/06/2025";1;"Sunday";15;166;"Weekend";24;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250616;"2025-06-16";"2025/06/16";"06/16/2025";"16/06/2025";2;"Monday";16;167;"Weekday";25;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250617;"2025-06-17";"2025/06/17";"06/17/2025";"17/06/2025";3;"Tuesday";17;168;"Weekday";25;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250618;"2025-06-18";"2025/06/18";"06/18/2025";"18/06/2025";4;"Wednesday";18;169;"Weekday";25;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250619;"2025-06-19";"2025/06/19";"06/19/2025";"19/06/2025";5;"Thursday";19;170;"Weekday";25;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250620;"2025-06-20";"2025/06/20";"06/20/2025";"20/06/2025";6;"Friday";20;171;"Weekday";25;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250621;"2025-06-21";"2025/06/21";"06/21/2025";"21/06/2025";7;"Saturday";21;172;"Weekend";25;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250622;"2025-06-22";"2025/06/22";"06/22/2025";"22/06/2025";1;"Sunday";22;173;"Weekend";25;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250623;"2025-06-23";"2025/06/23";"06/23/2025";"23/06/2025";2;"Monday";23;174;"Weekday";26;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250624;"2025-06-24";"2025/06/24";"06/24/2025";"24/06/2025";3;"Tuesday";24;175;"Weekday";26;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250625;"2025-06-25";"2025/06/25";"06/25/2025";"25/06/2025";4;"Wednesday";25;176;"Weekday";26;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250626;"2025-06-26";"2025/06/26";"06/26/2025";"26/06/2025";5;"Thursday";26;177;"Weekday";26;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250627;"2025-06-27";"2025/06/27";"06/27/2025";"27/06/2025";6;"Friday";27;178;"Weekday";26;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250628;"2025-06-28";"2025/06/28";"06/28/2025";"28/06/2025";7;"Saturday";28;179;"Weekend";26;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250629;"2025-06-29";"2025/06/29";"06/29/2025";"29/06/2025";1;"Sunday";29;180;"Weekend";26;"June";6;"N";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250630;"2025-06-30";"2025/06/30";"06/30/2025";"30/06/2025";2;"Monday";30;181;"Weekday";27;"June";6;"Y";2;2025;"2025-06";"2025Q2";12;4;2025;"2025-12";"2025Q4"
20250701;"2025-07-01";"2025/07/01";"07/01/2025";"01/07/2025";3;"Tuesday";1;182;"Weekday";27;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250702;"2025-07-02";"2025/07/02";"07/02/2025";"02/07/2025";4;"Wednesday";2;183;"Weekday";27;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250703;"2025-07-03";"2025/07/03";"07/03/2025";"03/07/2025";5;"Thursday";3;184;"Weekday";27;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250704;"2025-07-04";"2025/07/04";"07/04/2025";"04/07/2025";6;"Friday";4;185;"Weekday";27;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250705;"2025-07-05";"2025/07/05";"07/05/2025";"05/07/2025";7;"Saturday";5;186;"Weekend";27;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250706;"2025-07-06";"2025/07/06";"07/06/2025";"06/07/2025";1;"Sunday";6;187;"Weekend";27;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250707;"2025-07-07";"2025/07/07";"07/07/2025";"07/07/2025";2;"Monday";7;188;"Weekday";28;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250708;"2025-07-08";"2025/07/08";"07/08/2025";"08/07/2025";3;"Tuesday";8;189;"Weekday";28;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250709;"2025-07-09";"2025/07/09";"07/09/2025";"09/07/2025";4;"Wednesday";9;190;"Weekday";28;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250710;"2025-07-10";"2025/07/10";"07/10/2025";"10/07/2025";5;"Thursday";10;191;"Weekday";28;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250711;"2025-07-11";"2025/07/11";"07/11/2025";"11/07/2025";6;"Friday";11;192;"Weekday";28;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250712;"2025-07-12";"2025/07/12";"07/12/2025";"12/07/2025";7;"Saturday";12;193;"Weekend";28;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250713;"2025-07-13";"2025/07/13";"07/13/2025";"13/07/2025";1;"Sunday";13;194;"Weekend";28;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250714;"2025-07-14";"2025/07/14";"07/14/2025";"14/07/2025";2;"Monday";14;195;"Weekday";29;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250715;"2025-07-15";"2025/07/15";"07/15/2025";"15/07/2025";3;"Tuesday";15;196;"Weekday";29;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250716;"2025-07-16";"2025/07/16";"07/16/2025";"16/07/2025";4;"Wednesday";16;197;"Weekday";29;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250717;"2025-07-17";"2025/07/17";"07/17/2025";"17/07/2025";5;"Thursday";17;198;"Weekday";29;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250718;"2025-07-18";"2025/07/18";"07/18/2025";"18/07/2025";6;"Friday";18;199;"Weekday";29;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250719;"2025-07-19";"2025/07/19";"07/19/2025";"19/07/2025";7;"Saturday";19;200;"Weekend";29;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250720;"2025-07-20";"2025/07/20";"07/20/2025";"20/07/2025";1;"Sunday";20;201;"Weekend";29;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250721;"2025-07-21";"2025/07/21";"07/21/2025";"21/07/2025";2;"Monday";21;202;"Weekday";30;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250722;"2025-07-22";"2025/07/22";"07/22/2025";"22/07/2025";3;"Tuesday";22;203;"Weekday";30;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250723;"2025-07-23";"2025/07/23";"07/23/2025";"23/07/2025";4;"Wednesday";23;204;"Weekday";30;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
20250724;"2025-07-24";"2025/07/24";"07/24/2025";"24/07/2025";5;"Thursday";24;205;"Weekday";30;"July";7;"N";3;2025;"2025-07";"2025Q3";1;1;2026;"2026-01";"2026Q1"
