d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Grain,Period_int_lp,Denominator,Numerator,Denominator_LP,Numerator_LP,KPICode,KPIName,KPIDescription,numerator_id,denominator_id,HigherIs(1=positive),IsCum,Calculation,Notation,d_f_level0_id,LevelName,NameShort,Description,Entitytype,Color,Color2,Color3,Color4,Color5,Extra1,Extra2,Extra3,d_f_level1_id,Level1Name,Level1NameShort,Level1Description,Level1Entitytype,Level1Color,Level1Color2,Level1Color3,Level1Color4,Level1Color5,Level1Extra1,Level1Extra2,Level1Extra3,d_f_level2_id,Level2Name,Level2NameShort,Level2Description,Level2Entitytype,Level2Color,Level2Color2,Level2Color3,Level2Color4,Level2Color5,Level2Extra1,Level2Extra2,Level2Extra3
4,1,1,3,2019-03-31,2019 March,MonthName,2019-04-30,16792642,17513588.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-03-31,Q1 2019,QuarterName,2019-06-30,52617450,52049790.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-04-01,01/04/2019,DayName,2019-04-08,2838111,2748538.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-04-02,02/04/2019,DayName,2019-04-09,2623852,2749304.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-04-03,03/04/2019,DayName,2019-04-10,2377877,2791366.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-04-04,04/04/2019,DayName,2019-04-11,2537762,2140380.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-04-05,05/04/2019,DayName,2019-04-12,2599361,2611770.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-04-06,06/04/2019,DayName,2019-04-13,2818830,2266065.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-04-07,07/04/2019,DayName,2019-04-14,2457580,2560814.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-04-30,2019 April,MonthName,2019-05-30,18253373,17868237.0,16792642.0,17513588.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-05-01,01/05/2019,DayName,2019-05-08,2233247,2075003.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-05-02,02/05/2019,DayName,2019-05-09,2269367,2248135.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-05-03,03/05/2019,DayName,2019-05-10,2530786,2096557.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-05-04,04/05/2019,DayName,2019-05-11,2858234,2047317.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-05-05,05/05/2019,DayName,2019-05-12,2728127,2902930.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-05-06,06/05/2019,DayName,2019-05-13,2508323,2151128.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-05-07,07/05/2019,DayName,2019-05-14,2705785,2564021.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-05-31,2019 May,MonthName,2019-06-30,17833869,16085091.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-06-01,01/06/2019,DayName,2019-06-08,2643558,2289439.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-06-02,02/06/2019,DayName,2019-06-09,2842047,2903006.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-06-03,03/06/2019,DayName,2019-06-10,2563992,2702267.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-06-04,04/06/2019,DayName,2019-06-11,2920594,2529660.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-06-05,05/06/2019,DayName,2019-06-12,2493521,2537579.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-06-06,06/06/2019,DayName,2019-06-13,2659853,2493578.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-06-07,07/06/2019,DayName,2019-06-14,2523009,2362786.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-06-30,2019 June,MonthName,2019-07-30,18646574,17818315.0,17833869.0,16085091.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-06-30,Q2 2019,QuarterName,2019-09-30,54733816,51771643.0,52617450.0,52049790.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-07-01,01/07/2019,DayName,2019-07-08,2046951,2530875.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-07-02,02/07/2019,DayName,2019-07-09,2290518,2832132.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-07-03,03/07/2019,DayName,2019-07-10,2650005,2164485.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-07-04,04/07/2019,DayName,2019-07-11,2752386,2703081.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-07-05,05/07/2019,DayName,2019-07-12,2428317,2836660.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-07-06,06/07/2019,DayName,2019-07-13,2136879,2871064.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-07-07,07/07/2019,DayName,2019-07-14,2147363,2833892.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-07-31,2019 July,MonthName,2019-08-31,16452419,18772189.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-08-01,01/08/2019,DayName,2019-08-08,2456741,2734464.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-08-02,02/08/2019,DayName,2019-08-09,2557800,2879000.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-08-03,03/08/2019,DayName,2019-08-10,2097569,2891440.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-08-04,04/08/2019,DayName,2019-08-11,2266305,2276136.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-08-05,05/08/2019,DayName,2019-08-12,2207229,2702287.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-08-06,06/08/2019,DayName,2019-08-13,2841961,2508749.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-08-07,07/08/2019,DayName,2019-08-14,2263148,2298769.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-08-31,2019 August,MonthName,2019-09-30,16690753,18290845.0,16452419.0,18772189.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-09-01,01/09/2019,DayName,2019-09-08,2595233,2766286.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-09-02,02/09/2019,DayName,2019-09-09,2536819,2186457.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-09-03,03/09/2019,DayName,2019-09-10,2230832,2322426.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-09-04,04/09/2019,DayName,2019-09-11,2590348,2845619.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-09-05,05/09/2019,DayName,2019-09-12,2394461,2722873.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-09-06,06/09/2019,DayName,2019-09-13,2082084,2053612.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-09-07,07/09/2019,DayName,2019-09-14,2092729,2843465.0,0.0,0.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
