d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Numerator,Denominator,Grain,Period_int_lp,Numerator_LP,Denominator_LP,KPICode,KPIName,KPIDescription,numerator_id,denominator_id,HigherIs(1=positive),IsCum,Calculation,Notation,d_f_level0_id,LevelName,NameShort,Description,Entitytype,Color,Color2,Color3,Color4,Color5,Extra1,Extra2,Extra3,d_f_level1_id,Level1Name,Level1NameShort,Level1Description,Level1Entitytype,Level1Color,Level1Color2,Level1Color3,Level1Color4,Level1Color5,Level1Extra1,Level1Extra2,Level1Extra3,d_f_level2_id,Level2Name,Level2NameShort,Level2Description,Level2Entitytype,Level2Color,Level2Color2,Level2Color3,Level2Color4,Level2Color5,Level2Extra1,Level2Extra2,Level2Extra3
4,1,1,3,2019-11-07,07/11/2019,2565063.0,2291175,DayName,2019-11-14,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-12-01,01/12/2019,2339810.0,2230089,DayName,2019-12-08,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-12-02,02/12/2019,2151302.0,2829565,DayName,2019-12-09,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-12-03,03/12/2019,2120878.0,2555707,DayName,2019-12-10,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-12-04,04/12/2019,2424061.0,2389396,DayName,2019-12-11,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-12-05,05/12/2019,2689263.0,2340959,DayName,2019-12-12,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-12-06,06/12/2019,2522976.0,2545106,DayName,2019-12-13,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-12-07,07/12/2019,2776824.0,2815460,DayName,2019-12-14,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-01-31,2019 January,17794106.0,18516558,MonthName,2019-02-28,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-02-28,2019 February,16742096.0,17308250,MonthName,2019-03-28,17794106.0,18516558.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-03-31,2019 March,17513588.0,16792642,MonthName,2019-04-30,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-04-30,2019 April,17868237.0,18253373,MonthName,2019-05-30,17513588.0,16792642.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-05-31,2019 May,16085091.0,17833869,MonthName,2019-06-30,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-06-30,2019 June,17818315.0,18646574,MonthName,2019-07-30,16085091.0,17833869.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-07-31,2019 July,18772189.0,16452419,MonthName,2019-08-31,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-08-31,2019 August,18290845.0,16690753,MonthName,2019-09-30,18772189.0,16452419.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-09-30,2019 September,17740738.0,16522506,MonthName,2019-10-30,18290845.0,16690753.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-10-31,2019 October,18200143.0,17573404,MonthName,2019-11-30,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-11-30,2019 November,17425064.0,16885983,MonthName,2019-12-30,18200143.0,17573404.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-12-31,2019 December,17025114.0,17706282,MonthName,2020-01-31,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-03-31,Q1 2019,52049790.0,52617450,QuarterName,2019-06-30,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-06-30,Q2 2019,51771643.0,54733816,QuarterName,2019-09-30,52049790.0,52617450.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-09-30,Q3 2019,54803772.0,49665678,QuarterName,2019-12-30,51771643.0,54733816.0,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-12-31,Q4 2019,52650321.0,52165669,QuarterName,2020-03-31,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
4,1,1,3,2019-12-31,2019,211275526.0,209182613,YearName,2020-12-30,,,%_Top10_Staked,%_Top10_Staked,%_Top10_Staked,6,9,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-01-01,01/01/2019,2524515.0,2187319,DayName,2019-01-08,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-01-02,02/01/2019,2161142.0,2461604,DayName,2019-01-09,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-01-03,03/01/2019,2822441.0,2343740,DayName,2019-01-10,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-01-04,04/01/2019,2413627.0,2290330,DayName,2019-01-11,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-01-05,05/01/2019,2156656.0,2214234,DayName,2019-01-12,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-01-06,06/01/2019,2277538.0,2448957,DayName,2019-01-13,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-01-07,07/01/2019,2482808.0,2151382,DayName,2019-01-14,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-02-01,01/02/2019,2171392.0,2320953,DayName,2019-02-08,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-02-02,02/02/2019,2240057.0,2249954,DayName,2019-02-09,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-02-03,03/02/2019,2568161.0,2242852,DayName,2019-02-10,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-02-04,04/02/2019,2226875.0,2548022,DayName,2019-02-11,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-02-05,05/02/2019,2127605.0,2486191,DayName,2019-02-12,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-02-06,06/02/2019,2596063.0,2791554,DayName,2019-02-13,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-02-07,07/02/2019,2659744.0,2560953,DayName,2019-02-14,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-03-01,01/03/2019,2324216.0,2606574,DayName,2019-03-08,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-03-02,02/03/2019,2514826.0,2822189,DayName,2019-03-09,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-03-03,03/03/2019,2576075.0,2369048,DayName,2019-03-10,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-03-04,04/03/2019,2234172.0,2085472,DayName,2019-03-11,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-03-05,05/03/2019,2176197.0,2777625,DayName,2019-03-12,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-03-06,06/03/2019,2422242.0,2444630,DayName,2019-03-13,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-03-07,07/03/2019,2537763.0,2243640,DayName,2019-03-14,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-04-01,01/04/2019,2538504.0,2392555,DayName,2019-04-08,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-04-02,02/04/2019,2147562.0,2395651,DayName,2019-04-09,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-04-03,03/04/2019,2101513.0,2884201,DayName,2019-04-10,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-04-04,04/04/2019,2502316.0,2880909,DayName,2019-04-11,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,3,2019-04-05,05/04/2019,2414907.0,2158342,DayName,2019-04-12,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,3,ICON Foundation,ICONF,ICON Foundation,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
