,d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Numerator,Denominator,Grain
1095,5,1,1,1,2019-01-04,04/01/2019,7072046.0,7475228,DayName
1096,5,1,1,1,2019-01-05,05/01/2019,7518678.0,6826980,DayName
1097,5,1,1,1,2019-01-06,06/01/2019,7785967.0,7384426,DayName
1098,5,1,1,1,2019-01-07,07/01/2019,7420947.0,6875121,DayName
1099,5,1,1,1,2019-02-01,01/02/2019,7464113.0,7837974,DayName
1100,5,1,1,1,2019-02-02,02/02/2019,7468265.0,7373330,DayName
1101,5,1,1,1,2019-02-03,03/02/2019,7253525.0,7471999,DayName
1102,5,1,1,1,2019-02-04,04/02/2019,6607159.0,7482418,DayName
1103,5,1,1,1,2019-02-05,05/02/2019,7848721.0,7692721,DayName
1104,5,1,1,1,2019-02-06,06/02/2019,7438934.0,8024446,DayName
1105,5,1,1,1,2019-02-07,07/02/2019,7552324.0,7511553,DayName
1106,5,1,1,1,2019-03-01,01/03/2019,8408668.0,7317943,DayName
1107,5,1,1,1,2019-03-02,02/03/2019,6879136.0,7262146,DayName
1108,5,1,1,1,2019-03-03,03/03/2019,7586686.0,7072457,DayName
1109,5,1,1,1,2019-03-04,04/03/2019,7487199.0,7080981,DayName
1110,5,1,1,1,2019-03-05,05/03/2019,7412893.0,7367242,DayName
1111,5,1,1,1,2019-03-06,06/03/2019,7190940.0,6990474,DayName
1112,5,1,1,1,2019-03-07,07/03/2019,7044947.0,7633554,DayName
1113,5,1,1,1,2019-04-01,01/04/2019,7641644.0,8370849,DayName
1114,5,1,1,1,2019-04-02,02/04/2019,7785610.0,7855025,DayName
1115,5,1,1,1,2019-04-03,03/04/2019,7316794.0,7227446,DayName
1116,5,1,1,1,2019-04-04,04/04/2019,7551649.0,6842881,DayName
1117,5,1,1,1,2019-04-05,05/04/2019,7626274.0,7162010,DayName
1118,5,1,1,1,2019-04-06,06/04/2019,7857597.0,6940291,DayName
1119,5,1,1,1,2019-04-07,07/04/2019,7676519.0,7718498,DayName
1120,5,1,1,1,2019-05-01,01/05/2019,7304245.0,8073791,DayName
1121,5,1,1,1,2019-05-02,02/05/2019,7344388.0,6919871,DayName
1122,5,1,1,1,2019-05-03,03/05/2019,7253316.0,7508528,DayName
1123,5,1,1,1,2019-05-04,04/05/2019,7726142.0,7135578,DayName
1124,5,1,1,1,2019-05-05,05/05/2019,7867006.0,7863644,DayName
1125,5,1,1,1,2019-05-06,06/05/2019,7567829.0,7935693,DayName
1126,5,1,1,1,2019-05-07,07/05/2019,7397165.0,7710904,DayName
1127,5,1,1,1,2019-06-01,01/06/2019,7718123.0,8028205,DayName
1128,5,1,1,1,2019-06-02,02/06/2019,7500941.0,7284203,DayName
1129,5,1,1,1,2019-06-03,03/06/2019,6889280.0,8003522,DayName
1130,5,1,1,1,2019-06-04,04/06/2019,7116465.0,7180445,DayName
1131,5,1,1,1,2019-06-05,05/06/2019,8128475.0,7393293,DayName
1132,5,1,1,1,2019-06-06,06/06/2019,7880569.0,6958676,DayName
1133,5,1,1,1,2019-06-07,07/06/2019,7548489.0,7540729,DayName
1134,5,1,1,1,2019-07-01,01/07/2019,8184328.0,8232783,DayName
1135,5,1,1,1,2019-07-02,02/07/2019,7376677.0,7896412,DayName
1136,5,1,1,1,2019-07-03,03/07/2019,7223820.0,6664211,DayName
1137,5,1,1,1,2019-07-04,04/07/2019,7369483.0,7254646,DayName
1138,5,1,1,1,2019-07-05,05/07/2019,8010418.0,7836802,DayName
1139,5,1,1,1,2019-07-06,06/07/2019,7884664.0,8086372,DayName
1140,5,1,1,1,2019-07-07,07/07/2019,7477401.0,7209228,DayName
1141,5,1,1,1,2019-08-01,01/08/2019,7152415.0,6983617,DayName
1142,5,1,1,1,2019-08-02,02/08/2019,7329187.0,6866755,DayName
1143,5,1,1,1,2019-08-03,03/08/2019,6762190.0,7246558,DayName
1144,5,1,1,1,2019-08-04,04/08/2019,7918687.0,6640943,DayName
1145,5,1,1,1,2019-08-05,05/08/2019,6791421.0,7131370,DayName
1146,5,1,1,1,2019-08-06,06/08/2019,7510591.0,7792716,DayName
1147,5,1,1,1,2019-08-07,07/08/2019,6981633.0,7539134,DayName
1148,5,1,1,1,2019-09-01,01/09/2019,7568787.0,6938406,DayName
1149,5,1,1,1,2019-09-02,02/09/2019,7630014.0,7433575,DayName
1150,5,1,1,1,2019-09-03,03/09/2019,7402066.0,7638553,DayName
1151,5,1,1,1,2019-09-04,04/09/2019,8005770.0,7554168,DayName
1152,5,1,1,1,2019-09-05,05/09/2019,7595535.0,7798325,DayName
1153,5,1,1,1,2019-09-06,06/09/2019,8059833.0,7299118,DayName
1154,5,1,1,1,2019-09-07,07/09/2019,7047641.0,6878502,DayName
1155,5,1,1,1,2019-10-01,01/10/2019,7851600.0,8270192,DayName
1156,5,1,1,1,2019-10-02,02/10/2019,7783923.0,7482334,DayName
1157,5,1,1,1,2019-10-03,03/10/2019,7267874.0,7210339,DayName
1158,5,1,1,1,2019-10-04,04/10/2019,7549852.0,7224788,DayName
1159,5,1,1,1,2019-10-05,05/10/2019,6851026.0,7552463,DayName
1160,5,1,1,1,2019-10-06,06/10/2019,7395993.0,7749254,DayName
1161,5,1,1,1,2019-10-07,07/10/2019,7295010.0,7063941,DayName
1162,5,1,1,1,2019-11-01,01/11/2019,7874153.0,7771582,DayName
1163,5,1,1,1,2019-11-02,02/11/2019,7335046.0,7375002,DayName
1164,5,1,1,1,2019-11-03,03/11/2019,7123903.0,7091735,DayName
1165,5,1,1,1,2019-11-04,04/11/2019,7365790.0,7455845,DayName
1166,5,1,1,1,2019-11-05,05/11/2019,7224594.0,6800826,DayName
1167,5,1,1,1,2019-11-06,06/11/2019,7461513.0,8323492,DayName
1168,5,1,1,1,2019-11-07,07/11/2019,7583660.0,7004372,DayName
1169,5,1,1,1,2019-12-01,01/12/2019,6728861.0,7345132,DayName
1170,5,1,1,1,2019-12-02,02/12/2019,7468849.0,7010992,DayName
1171,5,1,1,1,2019-12-03,03/12/2019,7730879.0,7616018,DayName
1172,5,1,1,1,2019-12-04,04/12/2019,7536199.0,7346505,DayName
1173,5,1,1,1,2019-12-05,05/12/2019,7428404.0,7569271,DayName
1174,5,1,1,1,2019-12-06,06/12/2019,6533578.0,7610409,DayName
1175,5,1,1,1,2019-12-07,07/12/2019,7371068.0,7664279,DayName
1176,5,1,1,2,2019-01-01,01/01/2019,2166944.0,2615278,DayName
1177,5,1,1,2,2019-01-02,02/01/2019,2178537.0,2670826,DayName
1178,5,1,1,2,2019-01-03,03/01/2019,2501241.0,2336873,DayName
1179,5,1,1,2,2019-01-04,04/01/2019,2258878.0,2706943,DayName
1180,5,1,1,2,2019-01-05,05/01/2019,2657690.0,2458675,DayName
1181,5,1,1,2,2019-01-06,06/01/2019,2347993.0,2829352,DayName
1182,5,1,1,2,2019-01-07,07/01/2019,2200699.0,2107241,DayName
1183,5,1,1,2,2019-02-01,01/02/2019,2625765.0,2394553,DayName
1184,5,1,1,2,2019-02-02,02/02/2019,2512805.0,2487894,DayName
1185,5,1,1,2,2019-02-03,03/02/2019,2815713.0,2872940,DayName
1186,5,1,1,2,2019-02-04,04/02/2019,2115212.0,2172618,DayName
1187,5,1,1,2,2019-02-05,05/02/2019,2478488.0,2239266,DayName
1188,5,1,1,2,2019-02-06,06/02/2019,2043909.0,2791435,DayName
1189,5,1,1,2,2019-02-07,07/02/2019,2900632.0,2119764,DayName
1190,5,1,1,2,2019-03-01,01/03/2019,2931204.0,2434745,DayName
1191,5,1,1,2,2019-03-02,02/03/2019,2550202.0,2810788,DayName
1192,5,1,1,2,2019-03-03,03/03/2019,2935879.0,2411276,DayName
1193,5,1,1,2,2019-03-04,04/03/2019,2519817.0,2183525,DayName
1194,5,1,1,2,2019-03-05,05/03/2019,2488607.0,2324068,DayName
1195,5,1,1,2,2019-03-06,06/03/2019,2462285.0,2485334,DayName
1196,5,1,1,2,2019-03-07,07/03/2019,2589815.0,2527569,DayName
1197,5,1,1,2,2019-04-01,01/04/2019,2802268.0,2345274,DayName
1198,5,1,1,2,2019-04-02,02/04/2019,2438005.0,2084028,DayName
1199,5,1,1,2,2019-04-03,03/04/2019,2135436.0,2556073,DayName
1200,5,1,1,2,2019-04-04,04/04/2019,2710772.0,2378182,DayName
1201,5,1,1,2,2019-04-05,05/04/2019,2551665.0,2187323,DayName
1202,5,1,1,2,2019-04-06,06/04/2019,2706688.0,2228255,DayName
1203,5,1,1,2,2019-04-07,07/04/2019,2751114.0,2073625,DayName
1204,5,1,1,2,2019-05-01,01/05/2019,2877288.0,2372632,DayName
1205,5,1,1,2,2019-05-02,02/05/2019,2519597.0,2905379,DayName
1206,5,1,1,2,2019-05-03,03/05/2019,2611485.0,2228398,DayName
1207,5,1,1,2,2019-05-04,04/05/2019,2405274.0,2658879,DayName
1208,5,1,1,2,2019-05-05,05/05/2019,2098531.0,2323551,DayName
1209,5,1,1,2,2019-05-06,06/05/2019,2735090.0,2516751,DayName
1210,5,1,1,2,2019-05-07,07/05/2019,2733650.0,2648780,DayName
1211,5,1,1,2,2019-06-01,01/06/2019,2065913.0,2293393,DayName
1212,5,1,1,2,2019-06-02,02/06/2019,2456586.0,2923963,DayName
1213,5,1,1,2,2019-06-03,03/06/2019,2923110.0,2860256,DayName
1214,5,1,1,2,2019-06-04,04/06/2019,2610650.0,2807292,DayName
1215,5,1,1,2,2019-06-05,05/06/2019,2763534.0,2679933,DayName
1216,5,1,1,2,2019-06-06,06/06/2019,2587772.0,2589954,DayName
1217,5,1,1,2,2019-06-07,07/06/2019,2703601.0,2151902,DayName
1218,5,1,1,2,2019-07-01,01/07/2019,2432051.0,2885036,DayName
1219,5,1,1,2,2019-07-02,02/07/2019,2244570.0,2477879,DayName
1220,5,1,1,2,2019-07-03,03/07/2019,2180679.0,2201904,DayName
1221,5,1,1,2,2019-07-04,04/07/2019,2068892.0,2114477,DayName
1222,5,1,1,2,2019-07-05,05/07/2019,2349157.0,2479506,DayName
1223,5,1,1,2,2019-07-06,06/07/2019,2244495.0,2436386,DayName
1224,5,1,1,2,2019-07-07,07/07/2019,2645574.0,2848567,DayName
1225,5,1,1,2,2019-08-01,01/08/2019,2599730.0,2462619,DayName
1226,5,1,1,2,2019-08-02,02/08/2019,2459792.0,2520471,DayName
1227,5,1,1,2,2019-08-03,03/08/2019,2152142.0,2415673,DayName
1228,5,1,1,2,2019-08-04,04/08/2019,2193484.0,2637641,DayName
1229,5,1,1,2,2019-08-05,05/08/2019,2205564.0,2176677,DayName
1230,5,1,1,2,2019-08-06,06/08/2019,2538071.0,2789240,DayName
1231,5,1,1,2,2019-08-07,07/08/2019,2049031.0,2293067,DayName
1232,5,1,1,2,2019-09-01,01/09/2019,2409595.0,2872590,DayName
1233,5,1,1,2,2019-09-02,02/09/2019,2482314.0,2780996,DayName
1234,5,1,1,2,2019-09-03,03/09/2019,2354033.0,2354412,DayName
1235,5,1,1,2,2019-09-04,04/09/2019,2040372.0,2249107,DayName
1236,5,1,1,2,2019-09-05,05/09/2019,2772621.0,2107607,DayName
1237,5,1,1,2,2019-09-06,06/09/2019,2338133.0,2937865,DayName
1238,5,1,1,2,2019-09-07,07/09/2019,2757985.0,2041596,DayName
1239,5,1,1,2,2019-10-01,01/10/2019,2693134.0,2344590,DayName
1240,5,1,1,2,2019-10-02,02/10/2019,2917098.0,2110471,DayName
1241,5,1,1,2,2019-10-03,03/10/2019,2474447.0,2198437,DayName
1242,5,1,1,2,2019-10-04,04/10/2019,2153287.0,2171960,DayName
1243,5,1,1,2,2019-10-05,05/10/2019,2413865.0,2794688,DayName
1244,5,1,1,2,2019-10-06,06/10/2019,2159069.0,2098597,DayName
1245,5,1,1,2,2019-10-07,07/10/2019,2270234.0,2542408,DayName
1246,5,1,1,2,2019-11-01,01/11/2019,2604342.0,2718812,DayName
1247,5,1,1,2,2019-11-02,02/11/2019,2847115.0,2087592,DayName
1248,5,1,1,2,2019-11-03,03/11/2019,2651649.0,2724629,DayName
1249,5,1,1,2,2019-11-04,04/11/2019,2714408.0,2371939,DayName
1250,5,1,1,2,2019-11-05,05/11/2019,2632592.0,2841943,DayName
1251,5,1,1,2,2019-11-06,06/11/2019,2639381.0,2146574,DayName
1252,5,1,1,2,2019-11-07,07/11/2019,2510061.0,2155098,DayName
1253,5,1,1,2,2019-12-01,01/12/2019,2629749.0,2317253,DayName
1254,5,1,1,2,2019-12-02,02/12/2019,2216949.0,2865410,DayName
1255,5,1,1,2,2019-12-03,03/12/2019,2269615.0,2817612,DayName
1256,5,1,1,2,2019-12-04,04/12/2019,2155330.0,2869293,DayName
1257,5,1,1,2,2019-12-05,05/12/2019,2509183.0,2171827,DayName
1258,5,1,1,2,2019-12-06,06/12/2019,2654438.0,2562587,DayName
1259,5,1,1,2,2019-12-07,07/12/2019,2765242.0,2878701,DayName
1260,5,1,1,3,2019-01-01,01/01/2019,2524515.0,2187319,DayName
1261,5,1,1,3,2019-01-02,02/01/2019,2161142.0,2461604,DayName
1262,5,1,1,3,2019-01-03,03/01/2019,2822441.0,2343740,DayName
1263,5,1,1,3,2019-01-04,04/01/2019,2413627.0,2290330,DayName
1264,5,1,1,3,2019-01-05,05/01/2019,2156656.0,2214234,DayName
1265,5,1,1,3,2019-01-06,06/01/2019,2277538.0,2448957,DayName
1266,5,1,1,3,2019-01-07,07/01/2019,2482808.0,2151382,DayName
1267,5,1,1,3,2019-02-01,01/02/2019,2171392.0,2320953,DayName
1268,5,1,1,3,2019-02-02,02/02/2019,2240057.0,2249954,DayName
1269,5,1,1,3,2019-02-03,03/02/2019,2568161.0,2242852,DayName
1270,5,1,1,3,2019-02-04,04/02/2019,2226875.0,2548022,DayName
1271,5,1,1,3,2019-02-05,05/02/2019,2127605.0,2486191,DayName
1272,5,1,1,3,2019-02-06,06/02/2019,2596063.0,2791554,DayName
1273,5,1,1,3,2019-02-07,07/02/2019,2659744.0,2560953,DayName
1274,5,1,1,3,2019-03-01,01/03/2019,2324216.0,2606574,DayName
1275,5,1,1,3,2019-03-02,02/03/2019,2514826.0,2822189,DayName
1276,5,1,1,3,2019-03-03,03/03/2019,2576075.0,2369048,DayName
1277,5,1,1,3,2019-03-04,04/03/2019,2234172.0,2085472,DayName
1278,5,1,1,3,2019-03-05,05/03/2019,2176197.0,2777625,DayName
1279,5,1,1,3,2019-03-06,06/03/2019,2422242.0,2444630,DayName
1280,5,1,1,3,2019-03-07,07/03/2019,2537763.0,2243640,DayName
1281,5,1,1,3,2019-04-01,01/04/2019,2538504.0,2392555,DayName
1282,5,1,1,3,2019-04-02,02/04/2019,2147562.0,2395651,DayName
1283,5,1,1,3,2019-04-03,03/04/2019,2101513.0,2884201,DayName
1284,5,1,1,3,2019-04-04,04/04/2019,2502316.0,2880909,DayName
1285,5,1,1,3,2019-04-05,05/04/2019,2414907.0,2158342,DayName
1286,5,1,1,3,2019-04-06,06/04/2019,2622452.0,2053776,DayName
1287,5,1,1,3,2019-04-07,07/04/2019,2385724.0,2767163,DayName
1288,5,1,1,3,2019-05-01,01/05/2019,2779000.0,2714189,DayName
1289,5,1,1,3,2019-05-02,02/05/2019,2856136.0,2185077,DayName
1290,5,1,1,3,2019-05-03,03/05/2019,2689920.0,2168824,DayName
1291,5,1,1,3,2019-05-04,04/05/2019,2235905.0,2641343,DayName
1292,5,1,1,3,2019-05-05,05/05/2019,2662442.0,2399569,DayName
1293,5,1,1,3,2019-05-06,06/05/2019,2091012.0,2703705,DayName
1294,5,1,1,3,2019-05-07,07/05/2019,2890724.0,2092009,DayName
1295,5,1,1,3,2019-06-01,01/06/2019,2475086.0,2315468,DayName
1296,5,1,1,3,2019-06-02,02/06/2019,2911644.0,2453523,DayName
1297,5,1,1,3,2019-06-03,03/06/2019,2594767.0,2911026,DayName
1298,5,1,1,3,2019-06-04,04/06/2019,2509652.0,2297651,DayName
1299,5,1,1,3,2019-06-05,05/06/2019,2307926.0,2572797,DayName
1300,5,1,1,3,2019-06-06,06/06/2019,2080770.0,2134159,DayName
1301,5,1,1,3,2019-06-07,07/06/2019,2404244.0,2374680,DayName
1302,5,1,1,3,2019-07-01,01/07/2019,2129407.0,2272904,DayName
1303,5,1,1,3,2019-07-02,02/07/2019,2362397.0,2253332,DayName
1304,5,1,1,3,2019-07-03,03/07/2019,2851065.0,2348300,DayName
1305,5,1,1,3,2019-07-04,04/07/2019,2588845.0,2394114,DayName
1306,5,1,1,3,2019-07-05,05/07/2019,2173620.0,2491228,DayName
1307,5,1,1,3,2019-07-06,06/07/2019,2122476.0,2126049,DayName
1308,5,1,1,3,2019-07-07,07/07/2019,2806769.0,2659725,DayName
1309,5,1,1,3,2019-08-01,01/08/2019,2473276.0,2203499,DayName
1310,5,1,1,3,2019-08-02,02/08/2019,2678301.0,2358625,DayName
1311,5,1,1,3,2019-08-03,03/08/2019,2576164.0,2106872,DayName
1312,5,1,1,3,2019-08-04,04/08/2019,2391686.0,2319867,DayName
1313,5,1,1,3,2019-08-05,05/08/2019,2590942.0,2118403,DayName
1314,5,1,1,3,2019-08-06,06/08/2019,2547322.0,2800545,DayName
1315,5,1,1,3,2019-08-07,07/08/2019,2052657.0,2524933,DayName
1316,5,1,1,3,2019-09-01,01/09/2019,2493842.0,2784356,DayName
1317,5,1,1,3,2019-09-02,02/09/2019,2879089.0,2902295,DayName
1318,5,1,1,3,2019-09-03,03/09/2019,2572753.0,2089806,DayName
1319,5,1,1,3,2019-09-04,04/09/2019,2855988.0,2611236,DayName
1320,5,1,1,3,2019-09-05,05/09/2019,2556945.0,2185008,DayName
1321,5,1,1,3,2019-09-06,06/09/2019,2525139.0,2585165,DayName
1322,5,1,1,3,2019-09-07,07/09/2019,2463692.0,2549761,DayName
1323,5,1,1,3,2019-10-01,01/10/2019,2583871.0,2195005,DayName
1324,5,1,1,3,2019-10-02,02/10/2019,2389191.0,2313117,DayName
1325,5,1,1,3,2019-10-03,03/10/2019,2802339.0,2814137,DayName
1326,5,1,1,3,2019-10-04,04/10/2019,2671464.0,2095234,DayName
1327,5,1,1,3,2019-10-05,05/10/2019,2735085.0,2900877,DayName
1328,5,1,1,3,2019-10-06,06/10/2019,2228742.0,2098093,DayName
1329,5,1,1,3,2019-10-07,07/10/2019,2782223.0,2740625,DayName
1330,5,1,1,3,2019-11-01,01/11/2019,2116588.0,2381939,DayName
1331,5,1,1,3,2019-11-02,02/11/2019,2836163.0,2919181,DayName
1332,5,1,1,3,2019-11-03,03/11/2019,2094586.0,2147324,DayName
1333,5,1,1,3,2019-11-04,04/11/2019,2081620.0,2928594,DayName
1334,5,1,1,3,2019-11-05,05/11/2019,2260077.0,2396667,DayName
1335,5,1,1,3,2019-11-06,06/11/2019,2357225.0,2521046,DayName
1336,5,1,1,3,2019-11-07,07/11/2019,2285281.0,2933277,DayName
1337,5,1,1,3,2019-12-01,01/12/2019,2163026.0,2109004,DayName
1338,5,1,1,3,2019-12-02,02/12/2019,2138962.0,2747700,DayName
1339,5,1,1,3,2019-12-03,03/12/2019,2513034.0,2072684,DayName
1340,5,1,1,3,2019-12-04,04/12/2019,2444151.0,2175249,DayName
1341,5,1,1,3,2019-12-05,05/12/2019,2884851.0,2042677,DayName
1342,5,1,1,3,2019-12-06,06/12/2019,2634024.0,2871911,DayName
1343,5,1,1,3,2019-12-07,07/12/2019,2113658.0,2040642,DayName
1344,6,1,1,1,2019-01-01,01/01/2019,6595620.0,7824047,DayName
1345,6,1,1,1,2019-01-02,02/01/2019,7215592.0,7564378,DayName
1346,6,1,1,1,2019-01-03,03/01/2019,8317388.0,7330004,DayName
1347,6,1,1,1,2019-01-04,04/01/2019,7891705.0,7746880,DayName
1348,6,1,1,1,2019-01-05,05/01/2019,6922403.0,7883771,DayName
1349,6,1,1,1,2019-01-06,06/01/2019,7502895.0,6520614,DayName
1350,6,1,1,1,2019-01-07,07/01/2019,7611283.0,7205205,DayName
1351,6,1,1,1,2019-02-01,01/02/2019,7389635.0,7155811,DayName
1352,6,1,1,1,2019-02-02,02/02/2019,7786308.0,8375265,DayName
1353,6,1,1,1,2019-02-03,03/02/2019,7658359.0,7642444,DayName
1354,6,1,1,1,2019-02-04,04/02/2019,7606249.0,7535484,DayName
1355,6,1,1,1,2019-02-05,05/02/2019,6977409.0,8199221,DayName
1356,6,1,1,1,2019-02-06,06/02/2019,7376228.0,7757693,DayName
1357,6,1,1,1,2019-02-07,07/02/2019,7639169.0,7684732,DayName
1358,6,1,1,1,2019-03-01,01/03/2019,7446228.0,7757284,DayName
1359,6,1,1,1,2019-03-02,02/03/2019,8280869.0,7329181,DayName
1360,6,1,1,1,2019-03-03,03/03/2019,7064011.0,7673788,DayName
1361,6,1,1,1,2019-03-04,04/03/2019,7833776.0,7719601,DayName
1362,6,1,1,1,2019-03-05,05/03/2019,7049535.0,6538117,DayName
1363,6,1,1,1,2019-03-06,06/03/2019,7289082.0,7684093,DayName
1364,6,1,1,1,2019-03-07,07/03/2019,7548009.0,7744891,DayName
1365,6,1,1,1,2019-04-01,01/04/2019,7920482.0,7361137,DayName
1366,6,1,1,1,2019-04-02,02/04/2019,7184688.0,7769981,DayName
1367,6,1,1,1,2019-04-03,03/04/2019,7460791.0,8062357,DayName
1368,6,1,1,1,2019-04-04,04/04/2019,8253951.0,7903188,DayName
1369,6,1,1,1,2019-04-05,05/04/2019,7378376.0,8035453,DayName
1370,6,1,1,1,2019-04-06,06/04/2019,7687040.0,7430041,DayName
1371,6,1,1,1,2019-04-07,07/04/2019,6944470.0,7577872,DayName
1372,6,1,1,1,2019-05-01,01/05/2019,7346314.0,6290081,DayName
1373,6,1,1,1,2019-05-02,02/05/2019,7023787.0,7889208,DayName
1374,6,1,1,1,2019-05-03,03/05/2019,7061066.0,8025169,DayName
1375,6,1,1,1,2019-05-04,04/05/2019,7595129.0,7643056,DayName
1376,6,1,1,1,2019-05-05,05/05/2019,7914002.0,7809951,DayName
1377,6,1,1,1,2019-05-06,06/05/2019,7743064.0,7371765,DayName
1378,6,1,1,1,2019-05-07,07/05/2019,7727491.0,7415887,DayName
1379,6,1,1,1,2019-06-01,01/06/2019,7358440.0,7444357,DayName
1380,6,1,1,1,2019-06-02,02/06/2019,7734387.0,6745515,DayName
1381,6,1,1,1,2019-06-03,03/06/2019,8196928.0,6940300,DayName
1382,6,1,1,1,2019-06-04,04/06/2019,6366588.0,7121507,DayName
1383,6,1,1,1,2019-06-05,05/06/2019,7620038.0,7247399,DayName
1384,6,1,1,1,2019-06-06,06/06/2019,6956964.0,7413908,DayName
1385,6,1,1,1,2019-06-07,07/06/2019,8112364.0,8242030,DayName
1386,6,1,1,1,2019-07-01,01/07/2019,7320417.0,7230208,DayName
1387,6,1,1,1,2019-07-02,02/07/2019,7899447.0,7965472,DayName
1388,6,1,1,1,2019-07-03,03/07/2019,6915858.0,6920559,DayName
1389,6,1,1,1,2019-07-04,04/07/2019,7587454.0,7075314,DayName
1390,6,1,1,1,2019-07-05,05/07/2019,7469100.0,6974899,DayName
1391,6,1,1,1,2019-07-06,06/07/2019,8128058.0,7653386,DayName
1392,6,1,1,1,2019-07-07,07/07/2019,8133865.0,7614650,DayName
1393,6,1,1,1,2019-08-01,01/08/2019,7111870.0,7304980,DayName
1394,6,1,1,1,2019-08-02,02/08/2019,6658366.0,7319812,DayName
1395,6,1,1,1,2019-08-03,03/08/2019,6913318.0,6808861,DayName
1396,6,1,1,1,2019-08-04,04/08/2019,7477405.0,7826860,DayName
1397,6,1,1,1,2019-08-05,05/08/2019,8140581.0,7191000,DayName
1398,6,1,1,1,2019-08-06,06/08/2019,7133766.0,7149515,DayName
1399,6,1,1,1,2019-08-07,07/08/2019,7038114.0,7378368,DayName
1400,6,1,1,1,2019-09-01,01/09/2019,6886640.0,7707716,DayName
1401,6,1,1,1,2019-09-02,02/09/2019,7422743.0,7512369,DayName
1402,6,1,1,1,2019-09-03,03/09/2019,6682293.0,7257188,DayName
1403,6,1,1,1,2019-09-04,04/09/2019,7408167.0,7512947,DayName
1404,6,1,1,1,2019-09-05,05/09/2019,7759210.0,8256475,DayName
1405,6,1,1,1,2019-09-06,06/09/2019,7835983.0,7041327,DayName
1406,6,1,1,1,2019-09-07,07/09/2019,7867170.0,6767787,DayName
1407,6,1,1,1,2019-10-01,01/10/2019,7576699.0,7715949,DayName
1408,6,1,1,1,2019-10-02,02/10/2019,7430892.0,7157014,DayName
1409,6,1,1,1,2019-10-03,03/10/2019,8348193.0,6888264,DayName
1410,6,1,1,1,2019-10-04,04/10/2019,7684320.0,8274806,DayName
1411,6,1,1,1,2019-10-05,05/10/2019,6940469.0,7697781,DayName
1412,6,1,1,1,2019-10-06,06/10/2019,7438679.0,7460157,DayName
1413,6,1,1,1,2019-10-07,07/10/2019,7036054.0,7111154,DayName
1414,6,1,1,1,2019-11-01,01/11/2019,6364044.0,6804562,DayName
1415,6,1,1,1,2019-11-02,02/11/2019,6654221.0,8041018,DayName
1416,6,1,1,1,2019-11-03,03/11/2019,7112724.0,8533920,DayName
1417,6,1,1,1,2019-11-04,04/11/2019,7534203.0,7888130,DayName
1418,6,1,1,1,2019-11-05,05/11/2019,7657370.0,7990807,DayName
1419,6,1,1,1,2019-11-06,06/11/2019,7747186.0,6542647,DayName
1420,6,1,1,1,2019-11-07,07/11/2019,7463626.0,7017345,DayName
1421,6,1,1,1,2019-12-01,01/12/2019,7705905.0,8152411,DayName
1422,6,1,1,1,2019-12-02,02/12/2019,8039699.0,7819525,DayName
1423,6,1,1,1,2019-12-03,03/12/2019,7965477.0,7827363,DayName
1424,6,1,1,1,2019-12-04,04/12/2019,7644599.0,7742066,DayName
1425,6,1,1,1,2019-12-05,05/12/2019,8200772.0,7756578,DayName
1426,6,1,1,1,2019-12-06,06/12/2019,7113471.0,8132378,DayName
1427,6,1,1,1,2019-12-07,07/12/2019,7604047.0,6704561,DayName
1428,6,1,1,2,2019-01-01,01/01/2019,2221355.0,2716305,DayName
1429,6,1,1,2,2019-01-02,02/01/2019,2461848.0,2220928,DayName
1430,6,1,1,2,2019-01-03,03/01/2019,2545121.0,2423250,DayName
1431,6,1,1,2,2019-01-04,04/01/2019,2125629.0,2578071,DayName
1432,6,1,1,2,2019-01-05,05/01/2019,2157012.0,2759858,DayName
1433,6,1,1,2,2019-01-06,06/01/2019,2183000.0,2467587,DayName
1434,6,1,1,2,2019-01-07,07/01/2019,2828626.0,2589279,DayName
1435,6,1,1,2,2019-02-01,01/02/2019,2617247.0,2285882,DayName
1436,6,1,1,2,2019-02-02,02/02/2019,2200818.0,2090793,DayName
1437,6,1,1,2,2019-02-03,03/02/2019,2289625.0,2416524,DayName
1438,6,1,1,2,2019-02-04,04/02/2019,2573397.0,2140835,DayName
1439,6,1,1,2,2019-02-05,05/02/2019,2731201.0,2138509,DayName
1440,6,1,1,2,2019-02-06,06/02/2019,2136147.0,2688904,DayName
1441,6,1,1,2,2019-02-07,07/02/2019,2733045.0,2415099,DayName
1442,6,1,1,2,2019-03-01,01/03/2019,2597905.0,2710284,DayName
1443,6,1,1,2,2019-03-02,02/03/2019,2447488.0,2110577,DayName
1444,6,1,1,2,2019-03-03,03/03/2019,2052822.0,2676398,DayName
1445,6,1,1,2,2019-03-04,04/03/2019,2558958.0,2394258,DayName
1446,6,1,1,2,2019-03-05,05/03/2019,2402204.0,2772701,DayName
1447,6,1,1,2,2019-03-06,06/03/2019,2523750.0,2752279,DayName
1448,6,1,1,2,2019-03-07,07/03/2019,2108831.0,2381260,DayName
1449,6,1,1,2,2019-04-01,01/04/2019,2714287.0,2701609,DayName
1450,6,1,1,2,2019-04-02,02/04/2019,2379712.0,2351536,DayName
1451,6,1,1,2,2019-04-03,03/04/2019,2823574.0,2694359,DayName
